Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Myanmar,0.46753913709820255,65.432540255928,7.451484599588089,8.821274836521868,2060.73884771254,20.12345161749146,27.372681342876415,22.974061372749453,66.84549802347237,77.60642744822155,20.457995429227523,67.41122184572797,39.315053714675706,37.186084224147244,71.3767828283759,1.708543650611432,83.04032342540629,43.07854962235127,34.09516502301183,35.24747403673211,59.81250337398057,39.75083429588932,57.63704598827121,39.8167260331108,50.72193832557934,44.947977089387074,70.12685777235677,8.849967102142248,60.744052096269115,80.70005156495355,18.493557655422492,70.99892745867794,30.112816495138595,93.23339434855774,60.143456310250485,87.64916209473205,27.24630296940652,63.94538679118028,58.90503065967762,27.22391851700581,62.37397818276693,25.345944344479783,57.434641697281876,72.10493474328935,37.28821261259603,32.53804100313063,9.298970779309492,30.39189478496558,35.257721450166436,40.579940419255806,4.669011578678472,91.32106607042759,24.83507302276078,20.16797581312244,64.30532057567656,71.06148228181812,6.7659782885241455,30.640922002363776,87.46028558799205,59.728600397276495,38.44184244042003,77.47904780882106,93.14174851345481,-3.354520109984307,31.54975141770045,12.01590347745428,5.144970978252459,61.777934488722636,5.768253995018821,63.48982697954893,66.08282827434122,63.908416239982344,26.98201729777989,47.608116656332015,55.03560995212359,38.86262642284665,47.03550122823138,25.366717653102043,78.11417730833543,89.3909737095771,24.785438939387426
Namibia,0.912312169048686,82.04794372131771,11.667928141390938,16.51861804986003,21199.28743598036,-19.144141777049015,44.28553706539029,5.454048261903161,107.46249619974321,108.03203607239038,5.975472666676595,65.4747823452784,-9.084347749345199,66.37077898515055,72.3201210012955,33.155633984243686,108.16047927317669,11.257028277127418,27.757282855272116,12.65775525244964,31.49226186428571,100.70173262479103,103.54329617578482,27.215717750860748,15.994431973476694,13.692185903874844,92.49483737595679,-5.985790084304515,113.79244777762364,70.98768708501383,-13.971628945424726,64.88319790356155,81.85756513015673,135.78791204854832,69.85528445330252,68.44443155757688,50.36756613948668,21.93267182244894,11.617884224192103,95.14363846730815,94.31034874130575,-11.01307855376703,93.23773539718545,56.58848696326758,40.788204812966356,29.680861387699345,-12.14527657940259,-3.2453703499228155,-33.17351286938941,-25.6594596449677,-20.41902162856656,93.75520502862685,9.755813741810538,-3.1261567161187145,72.06815465629828,104.47828669955358,0.6226014236130482,28.296778192408613,79.6963085861474,111.16741244446851,59.043781605683066,76.04831215871711,120.95068996786996,-14.382387358728927,90.59340172077451,-0.657602520380614,-12.19968761408375,39.53763953354502,5.2557762262249526,41.797464071704226,60.61965951628022,24.655231280596183,67.46750093622992,16.65690503543434,28.281975019045095,37.994542600607254,23.272310736423883,67.47243769895762,66.841835704885,90.56462001096719,38.99630964631641
Nauru,0.68978561240686,78.83849029114074,11.818615053668008,13.795929720822189,500.0,5.408898204472997,24.81664062280104,11.789749055871738,94.0094487128828,67.10719991881749,-16.154915571033058,69.2654684085442,21.752762165656954,75.73472738406463,77.46275253834891,19.075026245680544,118.71631803128912,35.60918457816025,15.114470981124299,25.012745883599617,30.60453340409623,81.16180733738622,67.95615450525727,33.904806644838395,-7.7686492183079,29.269171913193833,105.93080605739642,-9.907641849502912,78.7023474718606,69.57968090754049,-11.549845935669865,73.266096011588,30.985425768725886,95.2318886834585,73.18883981934931,100.54116287029962,45.46566167377238,41.05827816569745,38.209448913563655,61.1918769675582,94.51328027405492,28.168264379918206,75.98337769671205,60.660842844330936,67.95594191139924,7.0268120995006385,2.700184743359628,5.919514712678435,14.28344627109231,-8.70352005041503,29.000925147731643,78.92332068998974,15.933516886520657,-6.404254851753144,76.55256662208879,72.83261252876159,7.424277997695555,13.624841196159746,117.03054246651081,96.01138444146406,59.50659746107705,109.16564120745048,87.45556384263105,-3.9624236071106367,75.95414783791134,12.597272648446918,-22.45564988715106,50.06088361450586,0.5933311241665677,11.946236848602208,97.65820813915178,23.13956181995549,84.07280430865856,12.816065060499525,35.39271412179003,29.562771521125786,22.224193875396207,73.846888445476,50.41981491230018,92.92288809553578,23.172035988379974
Nepal,0.8586872977533594,80.86400643890863,12.174999024997131,16.561468398778814,11411.423085163891,-13.265144814344097,36.954322101496906,-12.213555450665154,104.82796911755909,98.20482559984146,-9.795761437251201,92.71674650461401,16.648242448169704,51.571672392131795,74.22186221261668,24.163908003693912,75.49556467530496,14.781231009233395,-15.756125423161482,5.434783977024736,11.870119224521156,105.97372467073983,64.77949789845988,-10.911547374524801,-38.551512961492946,35.778476544478586,120.79215819938841,5.6010977198294825,115.44810484810506,94.01530519071872,-2.770591102531256,70.76660921845861,61.06586536005147,113.19511297427263,75.47668976060886,65.1134692138545,53.799831048903066,28.964404239940556,17.84983598386421,57.37494888737274,96.37353073430239,-34.35093001946966,102.46971354941803,52.07488986396735,52.20499670316308,-19.742797788405717,5.588381064041371,-8.533295417364911,2.943903612469853,5.1002713828630135,3.533407747108221,68.19792236122274,-0.5493564849097687,-35.689872072748145,87.43566239879914,103.20322118801437,-13.850055157555268,34.9940588473281,138.42222265273546,94.71359399671667,40.14063157684963,93.68704642333333,118.18519965471285,-18.04879026066571,95.0308465707353,-15.898238745090445,2.4559512300653097,47.07808481149313,-34.16240717788099,24.81489867505537,44.750632858684554,42.08386296719081,95.44053076094318,1.3712083727818296,13.537487020856322,-1.5204721823257685,2.989966961411284,63.22278706360639,44.99438381642203,76.13270852920672,0.3672409339090663
Netherlands,0.9145375189518007,83.82828951323266,13.917608305941236,18.83630210136766,26297.720998658002,-37.85215897240609,58.559340338343,-32.41256521841832,112.3595571215717,111.49902943539774,-25.809704259438803,40.45661357504963,-5.073296989847464,88.96512366422314,79.85849974940656,33.644730457062394,104.21510420333163,2.6785461839941505,-7.002210570169176,30.817475238055536,33.72704569073453,105.63881903801978,87.53070359498587,-1.2308205344106113,-13.145874459411239,70.18191605297483,106.70182662142071,16.312390583481324,128.4764776104924,121.04540486963802,-4.045404921180065,58.40442712427333,58.63755365030749,133.14946308173467,69.58037061416194,108.93970685936488,46.92020979447506,53.312849362963995,13.950366252304839,63.7270725024707,99.01696686061484,-17.226612744734943,104.79746572352363,44.877278180427986,82.75558877313723,15.510952051747125,-20.805473025653548,-0.37220275568914474,7.308162224547559,6.868902556487363,-28.165596557760217,64.12713046165555,32.14577160119078,-10.710511005755073,98.4546325166217,101.93637240621382,-25.674298310759866,49.45860322348389,92.75282996352044,82.54648884896547,55.55256642035329,100.98355650151927,91.01445251340866,1.7856342837801975,64.22639670151774,-24.223411677058834,-21.80722987144997,35.30363105688396,2.918251869761548,8.352662540686092,35.889696706689264,52.02912109699304,111.82221382343113,4.192102305299969,33.84597533269605,17.52385228371168,14.047084185656892,57.790701815916044,19.077021512733307,73.18252195321062,0.5850131232356688
New Zealand,0.5503421892322742,68.8570615714665,10.123071616323985,13.095317291884855,1611.9825363678333,23.658131046629343,36.255806394632344,8.322364730785857,82.9078275053031,88.5681098848262,24.397513304512998,82.63498450179749,10.10673081099954,67.39604823474794,74.03504122879174,8.775739258612195,74.49831987852434,56.49367895875112,-4.790425668276107,10.2373236415335,32.47807784589726,100.30620975818772,64.73242983455712,16.283129262280983,18.543732335295253,46.16654745206549,84.1787684607363,29.811068740833747,73.96466647512575,71.7420981704619,-3.1911309934606145,72.03929251939047,51.614654314717406,86.40788083250096,40.97113096425974,71.84452562080511,75.35836172280659,61.01990061462176,19.414606864650274,63.34890132295931,78.13217477772139,-2.9773895128546926,82.78366739576968,29.916837906041998,34.62495666345887,47.03995522286128,-4.574570143852078,39.22123918377402,12.531188549224154,28.668623459259788,24.57145708016889,82.52467967071641,65.22170434030302,16.479705584892557,94.32559789249842,83.46620609078713,-7.304815641438783,41.555903277938526,103.36085250784467,60.40754586088292,8.324423747239845,69.46246728136697,75.7809744374421,16.504045638005735,62.812245457553686,20.09414471926206,-7.679409197147407,59.30102929018531,7.446041658206369,58.49893525061854,81.05532095168637,54.57914811319084,76.8160526371852,20.41917693868866,70.90166854073004,30.6933841469193,18.114115032998985,66.48364876269711,87.4460542136634,64.5940688205132,2.801398429470442
Nicaragua,0.4193327124524363,64.79843815006959,6.4790567141576005,10.454502130866617,3248.5013844322084,11.135920564494388,62.744032222998236,7.874934378412597,78.98351858441013,62.14477145837762,-7.178971742216696,57.94803078738305,55.12791867088575,72.87564808571013,57.97620193411038,23.624780555169504,81.89949438607371,42.311216991174945,47.94392260603878,40.459033157368694,68.2274852303592,51.3219727993779,41.02294553736262,35.59324897234606,8.821442221550406,25.12288427769326,83.98713850557391,35.681596570830465,48.12693352488387,77.01158855199301,30.001756740817896,58.986038830520954,61.20622054199988,59.44769078381458,76.39259840326142,81.38591152127606,17.40715303937923,56.37206947622681,-1.909847643433281,49.95485507889809,95.97424676123937,29.079029304596144,80.90219819060312,38.809069186202635,71.95556602484254,34.397122795306316,58.08781984809678,5.507237065427166,5.550107223615758,23.67945372295091,30.153075927724068,88.5732733139081,69.65266802354068,19.02772961691032,73.82105386002358,98.14756064487537,27.583064416283484,52.49005954602559,83.86601481387544,59.14029708653872,66.16118961698206,51.52096504979987,70.40287428648537,10.251796870031367,57.18640633165574,21.267077612571107,37.016509050347224,45.1528966339833,31.251272775212705,42.809298520541596,48.668983812355165,48.24317354529733,86.74043298508293,19.851535639264114,46.6844232474067,48.717938074117626,52.860530164945686,56.000812825771604,43.42790507241175,67.42312558192937,13.521472810292423
Niger,0.49359915240142327,68.5702957276239,8.496271433036041,11.74770847166031,500.0,-10.37781956439565,23.581996227257065,6.723764662184813,78.76129137173814,101.42654619204767,14.64357745782025,44.031345531148624,21.41931350601897,48.86300722443256,50.628223881360356,27.151645637368652,84.83751886041725,33.85828469709453,36.259741524312524,47.888980769660236,69.37022702303021,85.06802831460539,79.58235211119901,34.69845830287977,4.557045763105293,29.334546232106554,83.01360069023747,9.342996082130874,88.85918792685098,69.75348718981893,21.956310340284364,62.8712688894416,47.47489530278883,116.58849981122113,60.88844060764929,54.553481863666576,56.67736524173987,46.8360885231163,38.415429390858826,42.95993836032873,97.64390100440748,-9.550263330051195,71.47410120980409,50.60188249326999,71.17653678355161,8.382574387967217,16.635545225721607,30.626620202282297,13.229297577489397,62.30219911693845,14.00166228193683,62.228661123348964,24.123942263609564,8.641292868531977,77.79438266139263,83.35489884295146,-4.583379611374433,55.065518350056124,76.19943565379543,94.41807796455126,58.350685888378756,66.15802698833176,69.33067254176945,6.2028731137472946,78.82270614262394,51.74756535363776,35.275193316349515,97.76084904831477,33.97982585647422,8.547387092954438,61.3246042169705,55.373983281908274,78.91254613837381,3.322418259169634,27.37020648425173,4.319631992989747,33.78772776886032,83.82111990103486,71.49906674618914,64.46150635459988,7.680902492889075
Nigeria,0.6190779068345414,71.919916394857,11.571800199042848,14.433011270284323,500.0,-2.864052303114974,31.70701264011894,15.472599679436868,104.15085236936905,77.69517437447868,11.212482882781025,39.468322521798896,44.03748274609093,73.76780699836722,61.542103542835825,15.015538265695174,116.57518698394922,-0.1836526729704957,10.871017125254394,32.3308288141135,21.075566989884035,101.50194383790905,56.31404511693451,5.312743501468169,32.000261538656474,25.252197572568782,109.33436908860183,37.60128798879196,84.26743203263294,105.9212149424025,25.642110633045178,50.945019846066764,65.5166825382133,86.15284598631649,66.45100587180036,98.34613305132295,65.10159928460543,36.80652790611867,40.79306035922409,62.03768326448194,89.10955233394208,10.930186880827875,105.51856149285992,60.02683067636628,62.88482378308127,16.408555321051765,17.38516925527187,4.125456251678834,16.033541862099227,14.406881144070844,-3.814079762069568,56.50757198105056,29.499379097485193,17.12043061255686,86.70975189239496,76.571156747093,27.259600962389918,54.30837778958706,85.46637290536007,67.16008561520721,27.480316098033434,84.91737337558467,85.05017999235442,-4.4839324133495495,78.34550041773932,12.156786041889823,26.564002512464604,57.98030323383435,12.369044835171287,45.56804730288033,82.23055350697176,10.54529381814621,88.46944408379707,41.3247409612334,57.44541798814987,32.27325804952572,17.785555948599345,79.19556937937935,45.02366208313712,100.06019820127389,25.237774889928257
North Macedonia,0.8653493025311706,76.49247162361365,10.792793876041738,18.67881271811947,15038.938827604568,7.5941497624705505,14.517337382837114,14.445289613219408,123.09182843452152,121.41540566856958,-25.458679019334753,60.33473470286506,22.760673264990857,48.92684067001939,95.22170083868511,43.555645393983156,138.3135547430555,-12.711159787905238,-15.453294121344989,12.180880529282575,18.637218089609682,138.13264242202047,75.1427920597627,6.142678958796282,-12.204886647224093,-2.0204561146623305,148.52666582314905,19.423660590657768,100.72063844308127,61.23538123942693,12.889005903678196,100.5654667582925,65.509198744711,112.76549422778533,95.3328280392799,71.04784142639846,64.27120771721366,18.52463481614408,-9.952598052082912,60.043264580610554,128.9925930849917,-21.32380745661861,109.02101037898191,74.72874726221069,34.04243090166459,-11.134435447726148,-5.253432769802465,-14.260977879014256,-8.676562893771667,1.5642548963504623,-22.700117401919464,46.106529296697765,45.5505671843397,-30.91989525926695,66.93001056973691,93.13312041237963,-28.16413728540417,58.1488045637921,118.89808078455928,88.68436466771362,45.10550737615368,104.3129951164354,111.1846264759781,-2.4989821246986565,79.19703656316008,23.548942373904964,-36.42690102115715,84.09984388221844,-37.10922165298714,27.869231865326242,65.41838469480892,23.01250946912131,100.64396051998443,28.530477649846432,19.72326402211608,32.06321208741794,-2.3994303929427794,79.355610701851,64.84632661554411,95.53719952991014,16.41988483280248
Norway,0.8922602674514963,83.7901908841573,12.788877629890234,16.949625263114182,19283.826703369574,-4.18274244499473,36.2723942270412,-6.567869015244696,85.37641364184412,115.05013851439435,-22.543808341709756,77.40590586997924,12.610199557326276,79.13554886390087,79.88602776343495,3.670300476490482,99.2864205540854,9.65493525216992,-8.055820761093784,6.212647377560295,30.872847579977357,104.93114304126152,74.22848995473657,-26.56934556642097,-0.2221901824351562,19.18271049233269,88.25767936267971,25.762406865474333,89.43935177423151,90.02746066979806,-5.6019587458908475,90.67532864451036,95.28931827409745,129.60210309854085,85.61191949342057,84.33356801909288,65.67378647412679,65.13283626102773,11.633425805514158,42.241655027441034,113.49558133795449,-24.809661811136344,84.77649644698423,53.18440228633396,40.16960340198939,13.906831167267214,-12.244263858488488,-37.301765686274265,-6.3108664367277,-8.32737011001236,-8.897442871851936,69.29319390690785,32.821944539018624,-29.797265852530828,69.66122430064554,114.40307069786216,-13.738773992785326,21.989734482390276,110.31896483263657,77.01311540479054,10.66334241058617,98.01334419607817,108.99302791564067,-22.28296922692065,80.1014829739094,-22.88949412805748,8.043182031618912,41.614006726857994,-37.791536295194746,13.23195095726508,92.80918313439061,16.576570645421118,92.48442999832852,-6.248303747552246,56.377082610428324,13.638343415906714,11.259982875651378,76.79432636396224,69.47167368549323,121.91081933481559,9.630515801659286
